"TIME_IN","COUNTRY","CITY","ADDRESS_CLEAN","LAT","LNG"
"2015-07-27 14:53:05","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-07-28 12:55:48","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-08-05 14:28:55","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-08-11 12:41:38","爱尔兰","都柏林市","爱尔兰%20都柏林市",34.6569885634648,112.408267291046
"2015-08-14 08:31:46","中国","南昌市","中国%20南昌市",28.6895780001411,115.893527545836
"2015-08-17 13:54:53","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-08-17 14:09:45","中国","苏州市","中国%20苏州市",31.3179873679524,120.61990711549
"2015-08-17 14:21:58","中国","杭州市","中国%20杭州市",30.2592444615361,120.21937541572
"2015-08-17 20:56:18","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-08-20 09:34:58","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-08-20 19:51:58","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-08-26 14:53:27","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2015-08-30 10:04:43","中国","汕头市","中国%20汕头市",23.3839084532692,116.728650288341
"2015-09-05 08:56:55","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-09-06 10:28:31","中国","长沙市","中国%20长沙市",28.2134782308532,112.97935278765
"2015-09-09 12:44:20","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-09-13 10:08:29","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-09-16 00:10:12","中国","佛山市","中国%20佛山市",23.0350948405144,113.134025635393
"2015-09-20 08:41:10","中国","保定市","中国%20保定市",38.8865645480274,115.494810169076
"2015-09-20 10:47:09","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2015-09-21 11:36:35","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-09-23 14:13:02","中国","成都","中国%20成都",37.5503394745908,104.114129253479
"2015-09-27 21:49:49","中国","成都","中国%20成都",37.5503394745908,104.114129253479
"2015-10-11 22:59:53","中国","福州市","中国%20福州市",26.0471254965729,119.330221107127
"2015-10-13 09:46:02","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-10-13 14:45:58","中国","福州市","中国%20福州市",26.0471254965729,119.330221107127
"2015-10-19 08:36:47","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-10-19 09:05:02","中国","湖南市","中国%20湖南市",27.6958640523564,111.720663546476
"2015-10-19 18:37:51","澳大利亚","悉尼市","澳大利亚%20悉尼市",37.543317132551,121.418709086603
"2015-10-19 21:29:29","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2015-10-19 21:54:04","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-10-20 09:13:03","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-10-20 09:13:09","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-10-20 09:34:15","中国","杭州市","中国%20杭州市",30.2592444615361,120.21937541572
"2015-10-22 12:43:37","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2015-10-22 19:51:43","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-10-23 14:59:35","中国","西安市","中国%20西安市",34.2777998978306,108.953098279196
"2015-10-25 22:34:48","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2015-10-26 06:39:59","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-10-29 12:37:37","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-10-30 13:44:45","中国","深圳市","中国%20深圳市",22.5460535462052,114.025973657322
"2015-11-03 02:49:47","美国","波士顿","美国%20波士顿",40.6835116151438,122.261387331503
"2015-11-03 22:02:50","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2015-11-06 08:37:12","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-11-13 11:36:23","中国","武汉市","中国%20武汉市",30.5810841269208,114.316200102681
